,module,mean_expression,mean_unspliced,highly_variable,means,dispersions,dispersions_norm,mean,std
STEM_Gene_0209,stem,3.8364,1.3532,True,1.42040884342948,2.1525027311300677,1.7969553,0.8031076399594546,1.026793783416884
STEM_Gene_0210,stem,2.6534,1.0398,True,1.1322801352482077,1.7990854622393633,1.607419,0.6489392716795206,0.8961300021080653
STEM_Gene_0211,stem,3.1368,1.1614,True,1.2624425270209816,1.9897458779963872,1.7966127,0.7070610510885715,0.9627114630315488
STEM_Gene_0212,stem,2.4324,0.9594,True,1.1066719753467118,1.8122984883690412,1.6443807,0.6291402387946844,0.8853636665602972
STEM_Gene_0213,stem,1.8812,0.8164,True,0.9291306813393188,1.5681561648104456,2.9521947,0.5590811448633671,0.771339205117516
STEM_Gene_0214,stem,0.8922,0.5386,True,0.523287944425269,0.8831433023489802,2.8474264,0.3449597060769796,0.532197559613985
STEM_Gene_0215,stem,2.309,0.9104,True,1.0596052941384018,1.7983492284663132,1.8979394,0.6358121301919222,0.8234773985531673
STEM_Gene_0216,stem,5.2128,1.6634,True,1.7071629475264976,2.8108332687081488,3.0304267,0.9163064606040716,1.1330649216139483
STEM_Gene_0217,stem,4.1874,1.47,True,1.4751086397537267,2.2137981827819893,1.5554888,0.8257070103466511,1.0567145298050276
STEM_Gene_0218,stem,8.2756,2.4128,True,2.090890121087425,3.06831315414608,1.1973176,1.0736036808907985,1.3445247803161855
STEM_Gene_0219,stem,2.4342,0.9644,True,1.0693543442541313,1.7287364417752464,1.7073337,0.6143244504690171,0.8670051126081512
STEM_Gene_0220,stem,2.7234,1.0338,True,1.135850827151819,1.7097214475046894,1.3574356,0.688431684178114,0.8706146967296886
STEM_Gene_0221,stem,4.2778,1.4282,True,1.5750164676007585,2.6955694218967365,2.516279,0.8336058577090502,1.080273973059955
STEM_Gene_0222,stem,2.2682,0.9114,True,1.0171234169174688,1.5716495218689825,1.2772162,0.6250666532367468,0.808610529652918
STEM_Gene_0223,stem,2.6664,0.9962,True,1.158366153205285,1.916784820535233,1.9366666,0.6807390511363745,0.880637381760701
STEM_Gene_0224,stem,2.1674,0.8846,True,1.0295040946293224,1.7540995110134894,1.7767799,0.6030641400307417,0.8263850465753135
STEM_Gene_0225,stem,2.925,1.1172,True,1.19321762548343,1.8213159063005353,1.6696056,0.7151461681395769,0.8988227603165999
STEM_Gene_0226,stem,4.7918,1.5696,True,1.6013607372986864,2.44690805064198,1.8223271,0.8813139866769314,1.1076045609620293
STEM_Gene_0227,stem,2.6836,1.0262,True,1.1759736053669019,1.8990261461491473,1.8869892,0.6701545082718134,0.9138769032763842
STEM_Gene_0228,stem,7.4982,2.322,True,1.959078336554537,2.7959643732085504,1.6043392,1.0329158667474985,1.2911187794397256
STEM_Gene_0229,stem,5.7418,1.748,True,1.7850737729508643,2.7594304480666647,2.2118278,0.9582885255932808,1.1866283762153063
STEM_Gene_0230,stem,2.9166,1.0832,True,1.2611954110495809,2.269790177234987,2.6131387,0.7000120714694261,0.9292906068554939
STEM_Gene_0231,stem,4.7206,1.5538,True,1.56441970027234,2.3485415985315896,1.547811,0.8383430666029453,1.1211160976884578
STEM_Gene_0232,stem,7.1582,2.2438,True,1.9863473769232947,3.044980779068136,2.7866943,1.0476888356029987,1.2700610596687114
STEM_Gene_0233,stem,5.78,1.7492,True,1.7391435860331719,2.52169214675558,2.120471,0.9536993779808283,1.179537122441866
STEM_Gene_0234,stem,1.69,0.7616,True,0.8666901705238298,1.5932626724261505,2.2068217,0.5239502424955368,0.7291160129641663
STEM_Gene_0235,stem,1.2666,0.6674,True,0.6995934240146934,1.1853843821786978,1.7647283,0.44257715411484244,0.6416589646069845
STEM_Gene_0236,stem,1.9082,0.8248,True,0.9637402489069198,1.7382206064175592,3.729861,0.5612286457061768,0.7935247017641012
STEM_Gene_0237,stem,3.2728,1.1568,True,1.295804758544102,2.0411839546534143,1.9465909,0.7090004896491766,0.9916960114365511
STEM_Gene_0238,stem,3.7098,1.2792,True,1.369169366417438,2.0758709355281217,1.5791523,0.770054133284092,1.012322204039228
STEM_Gene_0239,stem,2.885,1.0658,True,1.175099284413652,1.774928914948816,1.5398444,0.70088970708251,0.8983343889195481
STEM_Gene_0240,stem,2.0208,0.8552,True,0.9532474520859118,1.5505357043651473,2.8716204,0.5645624973207712,0.7991790078473838
STEM_Gene_0241,stem,1.574,0.7316,True,0.819820576457472,1.4918950938741542,1.9183416,0.5068450892955064,0.6974227983844118
STEM_Gene_0242,stem,2.0096,0.8276,True,0.9919860898220461,1.7136600137763776,1.666053,0.5807025246530771,0.8103857740252134
STEM_Gene_0243,stem,2.5492,0.9792,True,1.167637069615729,2.013196242054712,2.2063642,0.6527505004554987,0.9062511481887323
STEM_Gene_0244,stem,2.1546,0.8802,True,1.0608057485446512,2.024094540555649,2.5160494,0.5888294720083476,0.8441584533618663
STEM_Gene_0245,stem,2.4858,0.9596,True,1.093632750308291,1.6774389025344028,1.2671297,0.6640867695808411,0.8500270593876914
STEM_Gene_0246,stem,2.8628,1.0494,True,1.2145844577611933,1.9130153402600092,1.5728893,0.680211296159029,0.9462450685203537
STEM_Gene_0247,stem,4.1452,1.4016,True,1.4801479095572128,2.2206346561063697,1.5746567,0.825763996013999,1.062209327942115
STEM_Gene_0248,stem,2.6776,1.0038,True,1.1481258761186246,1.8429935339898713,1.7302457,0.6513960404336453,0.9063259189599672
STEM_Gene_0249,stem,3.458,1.2098,True,1.3529972758877586,2.192917121627078,1.9118211,0.7726333017706871,0.9770998177929777
STEM_Gene_0250,stem,2.0456,0.8522,True,0.9878187418267046,1.6410605241679612,1.4672694,0.5886938092112541,0.8046659483888039
PROGENITOR_Gene_0001,progenitor,2.3092,0.9528,True,1.0498811593440107,1.7166674797994181,1.6742878,0.5998597649157047,0.859017828826222
PROGENITOR_Gene_0002,progenitor,8.1758,2.3558,True,1.8846870751779847,2.267276706130806,0.19682345,1.2786309834301472,1.1386733251171266
PROGENITOR_Gene_0003,progenitor,4.8998,1.5924,True,1.4789732432095433,1.823569382239451,0.4613793,0.9994959780067205,0.9659380090009887
PROGENITOR_Gene_0005,progenitor,2.8014,1.06,True,1.033567875077631,1.1246129258980861,0.053191666,0.7414295694559813,0.7412499026780769
PROGENITOR_Gene_0006,progenitor,4.8222,1.5692,True,1.583997502140817,2.360590080305867,1.5814353,0.8965027998805046,1.0907306393662275
PROGENITOR_Gene_0007,progenitor,4.6104,1.5538,True,1.4069831412044183,1.714200810707631,0.551213,0.9716572185993194,0.9230980326607263
PROGENITOR_Gene_0008,progenitor,2.4446,0.99,True,0.9451327324452278,1.021217478305866,0.45116773,0.6777484117597341,0.7036151965578058
PROGENITOR_Gene_0009,progenitor,4.3368,1.4534,True,1.4081409113158854,1.8196647685426333,0.8509628,0.9404864309608937,0.9389810151693098
PROGENITOR_Gene_0011,progenitor,4.6694,1.537,True,1.4775790352943707,1.9079860099654296,0.6980636,0.9552269248038531,0.9920236161266569
PROGENITOR_Gene_0012,progenitor,3.8196,1.3354,True,1.2438503040889535,1.5062716939500542,0.3869459,0.8744679028868675,0.8424296734810675
PROGENITOR_Gene_0014,progenitor,4.8626,1.6166,True,1.5610886506498192,2.311134676427427,1.4434177,0.9605320411711932,1.0292389424026738
PROGENITOR_Gene_0015,progenitor,1.5006,0.7156,True,0.7753136891740103,1.2737602341701009,1.297556,0.4924389319509268,0.6760000723264519
PROGENITOR_Gene_0016,progenitor,3.5114,1.2848,True,1.1828113209625282,1.2510692236975065,0.07441955,0.8480657853037119,0.8085323989202255
PROGENITOR_Gene_0017,progenitor,0.9366,0.5858,True,0.5265977218128292,0.781290264621892,2.4054685,0.3589038131326437,0.5217740359464428
PROGENITOR_Gene_0018,progenitor,2.9372,1.06,True,1.1932404717936769,1.7602524000006612,1.498789,0.7210126224935055,0.9006424270727491
PROGENITOR_Gene_0019,progenitor,4.4158,1.4976,True,1.3936346129118236,1.8795033485584043,1.0210361,0.9423416275680065,0.9182723612990681
PROGENITOR_Gene_0020,progenitor,2.0332,0.8142,True,0.8591144203954922,1.1141749597114268,0.84339553,0.6104015255987644,0.6568210998409976
PROGENITOR_Gene_0021,progenitor,3.915,1.3278,True,1.3272380513948447,1.7075195533589502,0.5322236,0.8777209353297949,0.9120425639824108
PROGENITOR_Gene_0022,progenitor,4.8016,1.5542,True,1.43536257058001,1.6732368752896307,0.0398824,0.9861311154663562,0.9431313796930214
PROGENITOR_Gene_0025,progenitor,3.4784,1.2018,True,1.3547001985046392,2.0799168246967317,1.5906516,0.7822117580026389,0.9858967828795875
PROGENITOR_Gene_0026,progenitor,3.8426,1.302,True,1.328046317723746,1.896485748293046,1.0693035,0.8700713613271713,0.9039391812092743
PROGENITOR_Gene_0027,progenitor,3.8684,1.3086,True,1.2559259288205746,1.4743783659243688,0.29395446,0.8908196952700614,0.8407282212579928
PROGENITOR_Gene_0029,progenitor,5.1472,1.5996,True,1.4843136754419786,1.7041950117847677,0.12668172,1.021150261425972,0.9666129164467864
PROGENITOR_Gene_0031,progenitor,3.5806,1.2634,True,1.236353108070211,1.5104548239338,0.39914268,0.842825888505578,0.8607054290958482
PROGENITOR_Gene_0032,progenitor,2.4096,0.9564,True,0.9389387781699914,1.0261590566971504,0.47376445,0.6765797861278057,0.69433087709008
PROGENITOR_Gene_0033,progenitor,4.6802,1.53,True,1.4293721988940404,1.7294187969843242,0.19740327,0.9647407152414322,0.9503947698734774
PROGENITOR_Gene_0035,progenitor,2.6484,1.0836,True,1.0050607343475948,1.2001033240846448,0.25989085,0.7014490384072065,0.7431398501280339
PROGENITOR_Gene_0037,progenitor,4.7788,1.569,True,1.5395137650068025,2.271144048881767,1.3318138,0.9617635329157114,1.0105123958143758
PROGENITOR_Gene_0039,progenitor,3.532,1.2312,True,1.2252994092763971,1.5129568473612183,0.4064378,0.8431088022828103,0.8465573571255051
PROGENITOR_Gene_0043,progenitor,6.7268,2.087,True,1.6871999097760382,1.9119275097980992,0.2014814,1.1641207708895207,1.054749053850665
PROGENITOR_Gene_0044,progenitor,4.8782,1.541,True,1.4517502791033394,1.7753377540142896,0.3261492,1.0049301537454127,0.9398372973950291
PROGENITOR_Gene_0045,progenitor,7.1566,2.117,True,1.8164815625079693,2.4112378375552335,1.2099619,1.1844315910935401,1.1166775338832233
PROGENITOR_Gene_0046,progenitor,3.9556,1.3414,True,1.4356211905158742,2.3103504451539143,1.8261986,0.8438984053164721,0.9888472713983945
PROGENITOR_Gene_0048,progenitor,3.7634,1.262,True,1.3850824336824599,2.0854923903999443,1.6064985,0.7759914067238569,1.023654253740664
PROGENITOR_Gene_0050,progenitor,2.987,1.1226,True,1.1057384324342396,1.5273735454727992,0.8473426,0.759104326042533,0.7838336280547471
PROGENITOR_Gene_0051,progenitor,4.575,1.5006,True,1.4410223825992978,1.8724259252357858,0.59836155,0.9555411662757397,0.9572977371668908
PROGENITOR_Gene_0052,progenitor,2.9546,1.1172,True,1.1552842435530162,1.6055876542695906,1.0661358,0.757001978212595,0.8360847552505046
PROGENITOR_Gene_0054,progenitor,4.1628,1.4596,True,1.3676096843842696,1.8937511337836925,1.0615312,0.913410917019844,0.911470412630041
PROGENITOR_Gene_0055,progenitor,3.195,1.1518,True,1.1196885241734158,1.3009502941631572,0.21395493,0.7973230999946594,0.7803311545949358
PROGENITOR_Gene_0057,progenitor,4.1786,1.4078,True,1.4873133075105598,2.2955552749363726,1.7847165,0.8276159729510546,1.056208905921115
PROGENITOR_Gene_0060,progenitor,3.7304,1.3062,True,1.2654032780946272,1.5670708951797339,0.5642183,0.8724604811877013,0.8607110177869056
PROGENITOR_Gene_0061,progenitor,4.7586,1.5536,True,1.4811499979734992,1.9061226419886355,0.69283915,0.9794957094311714,0.9770863357750978
PROGENITOR_Gene_0062,progenitor,6.319,1.894,True,1.693761027498569,2.082751422575446,0.73908114,1.138840614080429,1.0598879718853589
PROGENITOR_Gene_0063,progenitor,4.03,1.3704,True,1.3786500967225515,1.9050015825627837,1.0935073,0.8956727093040943,0.9347122679863841
PROGENITOR_Gene_0064,progenitor,6.3452,1.999,True,1.626924649060897,1.866671541340347,0.20303224,1.1317165869414807,1.024454194961219
PROGENITOR_Gene_0066,progenitor,3.2266,1.139,True,1.2961956749181625,2.0339893942557845,1.9256136,0.7591533736675977,0.9480504717746538
PROGENITOR_Gene_0067,progenitor,3.7978,1.3022,True,1.3904571439803808,2.1213797079643215,1.7084974,0.8310633210361004,0.9764331973262248
PROGENITOR_Gene_0072,progenitor,1.5296,0.746,True,0.7881010715905609,1.3035087523682962,1.3822167,0.49441633291840553,0.6887833158749247
PROGENITOR_Gene_0073,progenitor,3.3764,1.1844,True,1.33580042212537,2.126542481298684,1.7231711,0.7741058407396079,0.9653395917631645
PROGENITOR_Gene_0077,progenitor,7.2124,2.2532,True,1.762888286118474,2.0313380778495276,0.116864085,1.188987119936943,1.1042682774709986
PROGENITOR_Gene_0078,progenitor,3.2522,1.23,True,1.1468620830385308,1.3928062425263972,0.4709092,0.7985708512604237,0.8058711784800789
PROGENITOR_Gene_0079,progenitor,2.3982,0.9486,True,1.0593324625120435,1.7683190059134737,1.8157141,0.6558412618100643,0.8062794514337319
PROGENITOR_Gene_0080,progenitor,4.7068,1.4986,True,1.47594598796762,1.9840830660953457,0.91142184,0.9752270753562451,0.9679084977663944
PROGENITOR_Gene_0081,progenitor,5.2426,1.6644,True,1.612627846615801,2.25113715087765,1.2759795,0.9909670528709889,1.0634747087296008
PROGENITOR_Gene_0082,progenitor,6.4576,1.9764,True,1.6321051264981106,1.8971117509760997,0.28798324,1.137824264085293,1.0244879300513494
PROGENITOR_Gene_0083,progenitor,5.102,1.6238,True,1.5484955716548645,2.034436596573655,0.67122257,1.0037601710557937,1.0161519768402558
PROGENITOR_Gene_0085,progenitor,3.019,1.1044,True,1.1755983901453833,1.6470505892277845,1.1821226,0.7633973313331603,0.850930238192786
PROGENITOR_Gene_0086,progenitor,6.3404,1.9574,True,1.6244048030810572,1.8729711638667124,0.22061291,1.139163573563099,1.0128422363577423
PROGENITOR_Gene_0088,progenitor,3.1652,1.171,True,1.1553485202912928,1.444959487885416,0.61680067,0.7960043698132038,0.8123374094690272
PROGENITOR_Gene_0089,progenitor,7.9264,2.3722,True,1.8341782968998241,2.1493083231111916,0.4563037,1.2591095630347728,1.119092670362037
PROGENITOR_Gene_0090,progenitor,4.223,1.4048,True,1.4317887229986612,2.043309196003754,1.0774779,0.9057646846055984,0.9668657841231737
PROGENITOR_Gene_0092,progenitor,4.0776,1.3524,True,1.4036908201244156,1.965048357804072,1.2641723,0.8841703704595566,0.9646741333109513
PROGENITOR_Gene_0097,progenitor,4.466,1.4676,True,1.3686053152446938,1.5279941448122414,0.021976218,0.9638331739246845,0.9009683321511206
PROGENITOR_Gene_0098,progenitor,3.4464,1.2328,True,1.2447928692473331,1.7007660809067107,0.9540337,0.8269293177843093,0.8654171315029462
PROGENITOR_Gene_0099,progenitor,4.2732,1.4308,True,1.3608372986101425,1.6043911514219895,0.23911189,0.9389580227434635,0.9065478081299199
PROGENITOR_Gene_0100,progenitor,3.2612,1.1804,True,1.1510280465594822,1.3046499830024438,0.2243043,0.815440111809969,0.7990570203142723
PROGENITOR_Gene_0101,progenitor,4.3398,1.4814,True,1.4118927048733239,1.8157660212615072,0.83988184,0.9413233775794506,0.9421824403358723
PROGENITOR_Gene_0102,progenitor,4.9036,1.5794,True,1.5762177390500174,2.3044257609198393,1.4246948,0.8803192450135946,1.1045049026676537
PROGENITOR_Gene_0103,progenitor,2.2856,0.9548,True,0.9796370640144199,1.3218842837153844,1.8260491,0.6522934145092965,0.755391901930808
PROGENITOR_Gene_0104,progenitor,4.7412,1.5422,True,1.4935116180684451,1.9915851356860834,0.93245584,0.9686856979429722,0.9891933687832143
PROGENITOR_Gene_0105,progenitor,6.2404,2.0384,True,1.6298283209751705,1.8364590507270755,0.11871673,1.1124611283779144,1.043484034019014
PROGENITOR_Gene_0106,progenitor,2.8944,1.098,True,1.07700198258562,1.2845515226320736,0.49111727,0.7555363934218884,0.7713188529059054
PROGENITOR_Gene_0108,progenitor,2.5014,0.979,True,0.9474615903970689,1.034494348584787,0.51187986,0.6899356912016869,0.689895936230999
PROGENITOR_Gene_0110,progenitor,2.7964,1.0608,True,1.124404369761256,1.7690473438602852,1.5233916,0.7277939645588398,0.8118085498073437
PROGENITOR_Gene_0111,progenitor,4.0106,1.3882,True,1.2721713934064256,1.3532125701825635,-0.059328943,0.9159089743554593,0.8456209407615979
PROGENITOR_Gene_0113,progenitor,3.4522,1.1718,True,1.2039821777132114,1.421830236478441,0.14073975,0.8438398643285037,0.8260301801198334
PROGENITOR_Gene_0114,progenitor,2.5904,1.028,True,1.0528609475813295,1.4687137803007058,0.9953693,0.6835263730078935,0.800775840275697
PROGENITOR_Gene_0116,progenitor,2.618,1.0006,True,1.016635058446607,1.1980499743288107,0.2542686,0.7178374230444431,0.7391399190317682
PROGENITOR_Gene_0119,progenitor,4.4034,1.4442,True,1.3888409486920203,1.7227225933149013,0.5754337,0.9505129158079624,0.917166873912918
PROGENITOR_Gene_0120,progenitor,5.59,1.7692,True,1.625474054366445,2.117007584617821,0.9016575,1.0509922057211398,1.0477690235653483
PROGENITOR_Gene_0121,progenitor,3.181,1.2146,True,1.1802063783762056,1.5450313300506668,0.8967378,0.7870744024664164,0.8426041714038507
PROGENITOR_Gene_0123,progenitor,2.4084,0.9676,True,0.9454496857175791,1.0576405330983265,0.6177221,0.6723792162925005,0.7074325340853361
PROGENITOR_Gene_0124,progenitor,4.101,1.3976,True,1.4019230450566011,1.9312763405838318,1.1681854,0.8757408087074756,0.9732177316591315
PROGENITOR_Gene_0125,progenitor,4.4016,1.4898,True,1.3929899183730692,1.7322516752993116,0.60251725,0.9457546585053206,0.9276435185124445
PROGENITOR_Gene_0129,progenitor,6.1816,1.9114,True,1.6741990726729652,2.1812441453476006,1.0490475,1.113668030899763,1.0519759797188222
PROGENITOR_Gene_0131,progenitor,5.351,1.7118,True,1.5424529306471073,1.8496712697253628,0.15558873,1.0357498049378395,1.0043786264746923
PROGENITOR_Gene_0132,progenitor,5.8526,1.8752,True,1.5865528079972697,1.8286592888381252,0.09694955,1.0803048102140427,1.0189314256712159
PROGENITOR_Gene_0133,progenitor,4.0676,1.4168,True,1.4058615492178392,2.012333256649688,1.3985654,0.8682678462326526,0.973966624136682
PROGENITOR_Gene_0135,progenitor,2.9412,1.1106,True,1.1257858523801225,1.6478669953277634,1.1844063,0.7518990736156702,0.8038812792874332
PROGENITOR_Gene_0137,progenitor,5.7042,1.822,True,1.6268552993036196,2.1578059814702373,1.0155157,1.0648574575662613,1.0375593468862743
PROGENITOR_Gene_0140,progenitor,4.8148,1.6154,True,1.5438811476920142,2.2212322721027142,1.1925225,0.8963831199914217,1.0709421959757486
PROGENITOR_Gene_0141,progenitor,3.166,1.1282,True,1.1344920416710105,1.3027497663486602,0.2189887,0.7963961210429669,0.7988483900498335
PROGENITOR_Gene_0142,progenitor,4.8812,1.5746,True,1.5386078289508713,2.0741255990774734,0.7819846,0.9568989826261998,1.0351895203537187
PROGENITOR_Gene_0143,progenitor,4.319,1.4026,True,1.3521949915940437,1.5662829220718164,0.13080063,0.9344968133240938,0.9060512761450378
PROGENITOR_Gene_0144,progenitor,2.123,0.8674,True,0.8664202065490705,0.920380445748393,0.29187965,0.6330653821587563,0.6509777356824269
PROGENITOR_Gene_0147,progenitor,4.8422,1.5692,True,1.497045553863309,2.0339930069847068,1.0513575,0.9904313229292632,0.9728590237475175
PROGENITOR_Gene_0148,progenitor,2.52,0.9554,True,1.0400216242147313,1.432458964238146,0.8961005,0.6813996552109718,0.7904153798649203
PROGENITOR_Gene_0149,progenitor,3.4366,1.2122,True,1.2194187913897898,1.5205410799561516,0.4285512,0.8276840956687928,0.8523006684461648
PROGENITOR_Gene_0150,progenitor,4.1558,1.4422,True,1.3296244962458272,1.5623433474670125,0.11960357,0.9213770951032638,0.892913138289934
PROGENITOR_Gene_0151,progenitor,3.6344,1.2554,True,1.3528000134103892,2.0123718108360364,1.3986751,0.7881021236658097,0.9863937828883139
PROGENITOR_Gene_0152,progenitor,5.3814,1.7402,True,1.6007875292828624,2.2698607003770848,1.3282323,1.0375124509364366,1.0203029183377768
PROGENITOR_Gene_0154,progenitor,2.4836,0.9774,True,0.962988956599563,1.0477119328199485,0.5723209,0.6948029996305705,0.7044292090704565
PROGENITOR_Gene_0155,progenitor,3.8714,1.3418,True,1.2479380292178448,1.3910616836454335,0.05102781,0.8784393719315529,0.8512287941916871
